"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.088726708E1,7.842429621E-1,-3.253919962E-1,-3.710589259E0
8.089729508E1,7.717617879E-1,-2.937642606E-1,-3.296215796E0
8.090732308E1,5.490553039E-1,-4.544537866E-1,-3.064264938E0
8.091735008E1,2.821503016E-1,-5.974679106E-1,-2.862057695E0
8.092737808E1,1.063093972E-1,-6.367511134E-1,-2.888949625E0
8.093740608E1,1.591050037E-1,-4.267740910E-1,-3.090513673E0
8.094743308E1,2.647194593E-1,-3.039046481E-2,-3.266749338E0
8.095746108E1,3.267272079E-1,2.824693403E-1,-3.153774115E0
8.096748908E1,7.193852806E-1,4.574123316E-1,-2.982489288E0
8.097751608E1,8.422998201E-1,7.927122885E-1,-2.756347053E0
8.098754408E1,6.817408331E-1,1.005915951E0,-2.507057446E0
8.099757208E1,3.705607869E-1,9.325773945E-1,-2.153216114E0
8.100759908E1,-3.500355251E-2,7.331597127E-1,-1.751578472E0
8.101762708E1,-4.015427707E-1,5.121267749E-1,-1.608034006E0
8.102765508E1,-6.455849406E-1,3.100968495E-1,-1.635110123E0
8.103768208E1,-7.119300076E-1,2.380585679E-1,-1.617077309E0
8.104771008E1,-4.818463109E-1,4.468958218E-1,-1.339318194E0
8.105773808E1,-1.393314014E-1,9.702947129E-1,-6.038694423E-1
8.106776508E1,1.085464688E-1,1.467581108E0,5.348945171E-1
8.107779308E1,2.648375000E-1,1.536806294E0,1.639634113E0
8.108782108E1,1.527332928E-1,1.279366107E0,2.321063948E0
8.109784808E1,-1.356877090E-1,1.017310858E0,2.760756438E0
8.110787608E1,-4.743977621E-1,7.544530794E-1,3.187956353E0
8.111790408E1,-7.423442998E-1,4.340646918E-1,3.344835395E0
8.112793208E1,-8.428878307E-1,2.250971912E-1,2.957059747E0
8.113795908E1,-7.920992810E-1,3.694592446E-1,2.416595172E0
8.114798708E1,-5.048445064E-1,8.019351017E-1,2.108917608E0
8.115801508E1,-1.377515569E-1,1.309998793E0,1.758853578E0
8.116804071E1,1.420710412E-1,1.704112530E0,1.649146364E0
8.117806871E1,2.778115945E-1,1.700101925E0,2.276572484E0
8.118809671E1,1.973466711E-1,1.262946248E0,3.557331398E0
8.119812371E1,-6.164171286E-2,5.066347045E-1,4.805807249E0
8.120815171E1,-7.125267890E-1,-3.426901066E-1,5.740325042E0
8.121817971E1,-1.405648862E0,-1.266635257E0,6.515058312E0
8.122820671E1,-1.892642842E0,-2.108576423E0,6.427331366E0
8.123823471E1,-1.985255722E0,-2.354710581E0,5.105819113E0
8.124826271E1,-1.407893900E0,-1.977849638E0,3.490155661E0
8.125828971E1,-5.174560004E-1,-1.506598848E0,2.241716062E0
8.126831771E1,1.395691638E-1,-1.075991395E0,1.112180763E0
8.127834571E1,4.686865673E-1,-7.165019455E-1,3.635313374E-1
8.128837271E1,5.659367272E-1,-5.161996530E-1,1.956361413E-2
8.129840071E1,5.719436449E-1,-4.755443280E-1,-1.050499070E-1
8.130842871E1,5.899573083E-1,-4.425788225E-1,-1.067882842E-1
8.131845571E1,5.545814344E-1,-5.059056298E-1,-2.875087631E-1
8.132848371E1,4.680910284E-1,-6.480613826E-1,-4.915660644E-1
8.133851171E1,4.758757190E-1,-6.702308084E-1,-7.508204967E-1
8.134853871E1,4.243814834E-1,-6.624379317E-1,-1.211019173E0
8.135856671E1,4.306741107E-1,-6.434349194E-1,-1.686920546E0
8.136859471E1,5.105543856E-1,-5.601473258E-1,-2.100436222E0
8.137862171E1,6.303067508E-1,-4.875814793E-1,-2.652732053E0
8.138864971E1,6.595317194E-1,-4.818390749E-1,-3.200807948E0
8.139867771E1,6.083775725E-1,-4.595706850E-1,-3.666790105E0
8.140870471E1,4.879559934E-1,-4.577478155E-1,-3.894764857E0
8.141873271E1,3.105327594E-1,-4.582889023E-1,-3.797753118E0
8.142876071E1,1.036561500E-1,-5.436788622E-1,-3.388385457E0
8.143878771E1,-1.420028481E-1,-5.984655187E-1,-3.054790109E0
8.144881571E1,-4.005284250E-2,-5.175866126E-1,-3.016636443E0
8.145884371E1,1.119013088E-1,-3.439272313E-1,-3.181699832E0
8.146887071E1,1.618016665E-1,-1.767277077E-1,-3.533950721E0
8.147889871E1,3.365671948E-1,5.590647139E-2,-3.728827894E0
8.148892671E1,5.834734771E-1,3.042962654E-1,-3.873929474E0
8.149895371E1,8.403196605E-1,6.046992353E-1,-3.953856819E0
8.150898171E1,1.050774035E0,9.768248103E-1,-3.802946615E0
8.151900971E1,1.189285364E0,1.265416551E0,-3.486395316E0
8.152903671E1,1.087904585E0,1.366177087E0,-3.260174144E0
8.153906471E1,8.408039562E-1,1.329989692E0,-2.863471552E0
8.154909271E1,4.814397832E-1,1.180791114E0,-2.406391196E0
8.155911971E1,3.417206383E-1,1.182549957E0,-2.036413304E0
8.156914771E1,3.459304874E-1,1.246221604E0,-1.920225620E0
8.157917571E1,4.772264258E-1,1.328554493E0,-1.694937664E0
8.158920271E1,6.758863085E-1,1.553773599E0,-1.320351580E0
8.159923071E1,7.352417600E-1,1.778755161E0,-5.740433800E-1
8.160925871E1,7.726915683E-1,1.984688249E0,3.982404095E-1
8.161928571E1,4.717374983E-1,2.029586387E0,1.632833802E0
8.162931371E1,1.998444555E-1,1.814690102E0,3.109998350E0
8.163934171E1,-1.166326565E-1,1.212637755E0,4.597992527E0
8.164936871E1,-6.387357315E-1,6.574968152E-1,5.851024529E0
8.165939671E1,-8.455192240E-1,5.115520667E-1,6.296536168E0
8.166942471E1,-6.374309253E-1,6.056861722E-1,5.499586403E0
8.167945171E1,-2.712482411E-1,7.893834686E-1,4.512377011E0
8.168947971E1,-3.356289359E-1,1.275791558E0,3.725939369E0
8.169950771E1,-3.391481557E-1,1.679871143E0,3.168666388E0
8.170953471E1,-3.973010543E-1,1.649671736E0,2.993681443E0
8.171956271E1,-1.094184860E0,1.230002304E0,3.647565629E0
8.172959071E1,-1.612206140E0,1.655200571E-1,5.349453878E0
8.173961771E1,-1.643478073E0,-9.544953901E-1,6.699259053E0
8.174964571E1,-1.844047510E0,-1.778179064E0,7.067126686E0
8.175967371E1,-2.044021701E0,-2.475851148E0,6.462634515E0
8.176970071E1,-1.972200935E0,-2.644140154E0,4.492646166E0
8.177972871E1,-1.749902660E0,-1.948754478E0,2.392352616E0
8.178975671E1,-1.296571247E0,-1.207575747E0,1.214928036E0
8.179978371E1,-9.312198903E-1,-9.391465952E-1,2.205441105E-1
8.180981171E1,-9.180576617E-1,-7.897445342E-1,-5.659151655E-1
8.181983971E1,-8.651863338E-1,-6.761835663E-1,-7.645392340E-1
8.182986671E1,-4.842020079E-1,-6.412954232E-1,-6.252866238E-1
8.183989471E1,-7.800229535E-2,-5.866936849E-1,-2.789326519E-1
8.184992271E1,1.554041547E-1,-3.816499583E-1,-2.414028829E-1
8.185994971E1,3.767537192E-1,-4.476166373E-1,-4.936429954E-1
8.186997771E1,6.154981656E-1,-4.513664567E-1,-7.276731241E-1
8.188000571E1,6.606594280E-1,-3.857164045E-1,-1.315063359E0
8.189003271E1,5.780169285E-1,-3.501792204E-1,-1.993041582E0
8.190006071E1,3.617203816E-1,-2.958800755E-1,-2.472508003E0
8.191008871E1,6.476083696E-2,-2.592295817E-1,-2.903672914E0
8.192011571E1,-3.728433207E-2,-3.138757588E-1,-3.458754943E0
8.193014371E1,-7.673023358E-2,-3.286965501E-1,-3.811515709E0
8.194017171E1,3.560881242E-3,-2.799218546E-1,-3.787095398E0
8.195019871E1,8.580182321E-2,-2.492744046E-1,-3.657656170E0
8.196022671E1,-1.155275327E-1,-3.246303964E-1,-3.616822139E0
8.197025471E1,-1.701941020E-1,-5.736671117E-1,-3.577708944E0
8.198028171E1,7.770847276E-2,-6.962376156E-1,-3.609907807E0
8.199030971E1,3.895666498E-1,-5.297792266E-1,-3.544286844E0
8.200033771E1,6.551659689E-1,-1.222256644E-1,-3.488236020E0
8.201036471E1,8.173509935E-1,2.120000128E-1,-3.581873916E0
8.202039271E1,9.897449642E-1,4.526075283E-1,-3.935261503E0
8.203042071E1,9.847664986E-1,6.808611926E-1,-4.241426978E0
8.204044771E1,6.605894076E-1,8.458098306E-1,-4.148789540E0
8.205047571E1,3.039384889E-1,8.295610030E-1,-3.755746720E0
8.206050371E1,-8.727327503E-2,6.928302969E-1,-3.148525654E0
8.207053071E1,-6.348602700E-1,5.275659093E-1,-2.213661121E0
8.208055871E1,-9.871519433E-1,1.992396341E-1,-1.281696807E0
8.209058671E1,-8.607014463E-1,9.177935869E-3,-9.719949371E-1
8.210061371E1,-4.288062177E-1,2.208519664E-1,-1.258692107E0
8.211064171E1,2.129580060E-1,8.177051885E-1,-1.265816939E0
8.212066971E1,9.519378179E-1,1.562640170E0,-9.513899338E-1
8.213069671E1,1.442349934E0,2.072748925E0,-5.339788431E-1
8.214072471E1,1.416306436E0,2.077349222E0,1.293807560E-1
8.215075271E1,6.142554861E-1,1.491789312E0,1.106892541E0
8.216077971E1,-3.686138469E-1,6.685694683E-1,2.466267854E0
8.217080867E1,-1.051719237E0,-3.874644296E-1,4.308429052E0
8.218083667E1,-1.441042497E0,-1.296578117E0,5.933151011E0
8.219086367E1,-1.210759483E0,-1.434666839E0,6.569246213E0
8.220089167E1,-3.243933649E-1,-8.126143102E-1,6.108039477E0
8.221091967E1,4.366715633E-1,-3.936023980E-2,5.149379700E0
8.222094667E1,1.176847752E0,7.581100743E-1,4.283084296E0
8.223097467E1,1.571396376E0,1.155719715E0,3.648274312E0
8.224100267E1,1.335603750E0,8.749745728E-1,3.329280632E0
8.225102967E1,3.369601642E-1,2.019182436E-1,3.913376545E0
8.226105767E1,-8.759341009E-1,-7.465393116E-1,5.105484068E0
8.227108567E1,-1.616047761E0,-1.754875717E0,5.927304965E0
8.228111267E1,-2.100114040E0,-2.511303694E0,5.834244774E0
8.229114067E1,-2.120830872E0,-2.767564644E0,5.031151339E0
8.230116767E1,-1.610779858E0,-2.544915243E0,3.649900423E0
8.231119567E1,-8.056496917E-1,-1.848343167E0,2.424718124E0
8.232122367E1,-3.857649364E-2,-1.033244960E0,1.419226243E0
8.233125067E1,5.147729324E-1,-7.534776177E-1,3.582624114E-1
8.234127867E1,6.299586953E-1,-6.257516237E-1,-3.736008275E-1
8.235130667E1,3.976147574E-1,-6.270024893E-1,-5.411796892E-1
8.236133367E1,1.464929250E-1,-7.195260523E-1,-3.082184315E-1
8.237136167E1,1.356798884E-2,-8.522951236E-1,-1.445811778E-1
8.238138967E1,1.292973601E-1,-1.031704364E0,-1.971248424E-1
8.239141667E1,3.678525028E-1,-1.097187333E0,-4.508986795E-1
8.240144467E1,5.576532326E-1,-9.130156808E-1,-8.802901304E-1
8.241147267E1,6.605935737E-1,-5.786827071E-1,-1.590659589E0
8.242149967E1,7.857614840E-1,-3.021836664E-1,-2.367894298E0
8.243152767E1,9.684638766E-1,-1.229106657E-1,-3.132255192E0
8.244155567E1,1.078907109E0,4.786530733E-3,-4.075513403E0
8.245158267E1,1.150653030E0,1.757424518E-1,-4.859546669E0
8.246161067E1,1.221931100E0,2.723054177E-1,-5.492972617E0
8.247163867E1,1.163959246E0,2.647326887E-1,-5.989277265E0
8.248166567E1,1.126222851E0,2.350941758E-1,-6.011990774E0
8.249169367E1,9.470457450E-1,1.236633486E-1,-5.353748074E0
8.250172167E1,6.249616648E-1,3.951862626E-2,-4.462082185E0
8.251174867E1,3.327779797E-1,-9.735731006E-2,-3.934960957E0
8.252177667E1,1.387200020E-1,-1.209324065E-1,-3.646257023E0
8.253180467E1,1.591218144E-1,1.671602742E-1,-3.682091684E0
8.254183167E1,4.108266143E-1,5.955631801E-1,-4.043063695E0
8.255185967E1,6.386877112E-1,9.997727197E-1,-4.390230430E0
8.256188767E1,7.071279817E-1,1.343042285E0,-4.384420052E0
8.257191467E1,7.580062862E-1,1.576246787E0,-3.834028074E0
8.258194267E1,5.785747529E-1,1.718679113E0,-3.188966752E0
8.259197067E1,5.316425881E-1,1.465435911E0,-2.100871255E0
8.260199767E1,-1.156982933E0,1.042322470E0,-4.193716621E-1
8.261202567E1,-1.050180470E0,4.874449468E-1,7.441926777E-1
8.262205267E1,-5.222751293E-1,2.062130966E-1,2.174652007E0
8.263208067E1,-4.008637628E-1,3.943479911E-1,2.329090421E0
8.264210867E1,3.637633257E-2,9.043426520E-1,2.103302527E0
8.265213567E1,4.165555700E-1,1.520931250E0,1.692720984E0
8.266216367E1,6.474816312E-1,1.976186105E0,1.161134237E0
8.267219167E1,7.631623609E-1,2.397622127E0,6.661183155E-1
8.268221867E1,7.486603159E-1,2.636563624E0,1.056205952E-1
8.269224667E1,3.025198813E-1,2.448183585E0,3.309290171E-2
8.270227467E1,-3.280643199E-1,1.870308233E0,1.102841590E0
8.271230167E1,-5.380531099E-1,1.155640559E0,2.701766219E0
8.272232967E1,-6.278684619E-1,5.538994297E-1,4.032556833E0
8.273235767E1,-5.146992940E-1,-3.181462727E-2,5.669666703E0
8.274238467E1,-3.617070426E-1,-3.391738104E-1,7.334704630E0
8.275241267E1,-6.093430940E-2,2.260131575E-2,7.718183159E0
8.276244067E1,3.944093138E-2,5.042418046E-1,7.652721241E0
8.277246767E1,4.747891601E-2,6.660904681E-1,7.167381876E0
8.278249567E1,-1.880241629E-1,3.803023944E-1,6.360464947E0
8.279252367E1,-5.565118926E-1,-2.131537416E-1,5.588721943E0
8.280255067E1,-9.459314849E-1,-6.969550690E-1,4.648450490E0
8.281257867E1,-1.203108109E0,-1.007926443E0,3.261596771E0
8.282260667E1,-1.369053478E0,-1.297936572E0,1.728076174E0
8.283263367E1,-1.496577305E0,-1.367970720E0,6.805486590E-1
8.284266167E1,-1.357276747E0,-1.304687328E0,-2.421653599E-1
8.285268967E1,-9.931674857E-1,-1.188763647E0,-1.040716678E0
8.286271667E1,-4.715066063E-1,-8.663275641E-1,-1.459038765E0
8.287274467E1,-4.767783098E-2,-4.993373063E-1,-1.408839249E0
8.288277167E1,2.506093971E-1,-2.123448524E-1,-8.861893862E-1
8.289279967E1,3.755918775E-1,-3.521821842E-2,-3.337649167E-2
8.290282767E1,3.197929949E-1,-1.537689078E-1,5.788357580E-1
8.291285467E1,-2.881946415E-2,-5.663291484E-1,5.960499609E-1
8.292288267E1,-5.792024515E-1,-1.047355022E0,3.522356862E-1
8.293291067E1,-1.020297543E0,-1.401562974E0,3.024425519E-1
8.294293767E1,-1.198418642E0,-1.628940725E0,1.849345672E-1
8.295296567E1,-1.233350128E0,-1.733996041E0,-2.528564090E-1
8.296299367E1,-1.127473351E0,-1.582106282E0,-1.017378101E0
8.297302067E1,-8.345193688E-1,-1.283642030E0,-1.924787618E0
8.298304867E1,-3.893998580E-1,-9.567455448E-1,-2.779141839E0
8.299307667E1,-3.604011767E-2,-6.644648691E-1,-3.517145239E0
8.300310367E1,1.185433073E-1,-4.135510513E-1,-4.138440553E0
8.301313167E1,2.933019651E-1,-2.189010429E-1,-4.623426161E0
8.302315967E1,2.670187307E-1,-1.171457496E-1,-5.175262401E0
8.303318667E1,1.946440150E-1,-1.354887575E-2,-5.570171651E0
8.304321467E1,8.240846470E-2,2.237583250E-2,-5.384172306E0
8.305324267E1,8.572478615E-2,4.633918405E-5,-4.570631066E0
8.306326967E1,2.003470237E-1,4.335564226E-3,-3.654888682E0
8.307329767E1,3.123042465E-1,7.794470027E-2,-3.183449319E0
8.308332467E1,4.139818449E-1,2.126864760E-1,-3.131135450E0
8.309335267E1,7.341286694E-1,1.498299310E-1,-3.045152729E0
8.310338067E1,7.763758989E-1,2.371760769E-1,-2.766673821E0
8.311340767E1,5.885981961E-1,4.562917127E-1,-2.488614158E0
8.312343567E1,5.069312315E-1,5.662581047E-1,-2.364334513E0
8.313346367E1,4.390384796E-1,6.248678170E-1,-2.315994412E0
8.314349067E1,2.980261499E-1,7.050740741E-1,-2.032381064E0
8.315351867E1,2.575598361E-1,7.481363323E-1,-1.375338212E0
8.316354629E1,6.888699777E-2,7.146443582E-1,-6.897276181E-1
8.317357329E1,-1.771843021E-1,5.264217554E-1,3.169249356E-2
8.318360129E1,-2.834650480E-1,3.340496761E-1,5.989969575E-1
8.319362929E1,-1.616293198E-1,3.161704986E-1,5.632260311E-1
8.320365629E1,3.704071514E-1,4.622861320E-1,2.331787741E-1
8.321368429E1,6.807344542E-1,7.556915197E-1,3.480672061E-1
8.322371229E1,9.984249365E-1,1.029343990E0,1.257651887E0
8.323373929E1,1.396011043E0,1.174427151E0,2.728161719E0
8.324376729E1,1.203038308E0,1.122139448E0,3.880220493E0
8.325379529E1,9.416386785E-1,7.456534584E-1,4.742962545E0
8.326382229E1,9.278731634E-1,2.786353210E-1,5.152284597E0
8.327385029E1,8.063050184E-1,9.053536355E-3,4.484653607E0
8.328387729E1,6.902117676E-1,1.406093104E-1,3.523486544E0
8.329390529E1,7.520500930E-1,1.847609049E-1,3.417794613E0
8.330393329E1,6.044876027E-1,5.986876398E-2,4.267479832E0
8.331396029E1,3.943887755E-1,-2.221074367E-1,5.634924302E0
8.332398829E1,1.332160727E-1,-6.642629939E-1,6.502270451E0
8.333401629E1,-2.673115666E-1,-1.146272150E0,6.570877587E0
8.334404329E1,-5.352905928E-1,-1.527074920E0,6.086307716E0
8.335407129E1,-6.380695143E-1,-1.748709828E0,4.766400524E0
8.336409929E1,-4.594015543E-1,-1.612271483E0,2.981961869E0
8.337412629E1,4.214197956E-4,-1.198940579E0,1.405835534E0
8.338415429E1,4.439722871E-1,-8.426325998E-1,3.185697573E-1
8.339418229E1,5.611690902E-1,-7.060414959E-1,-5.726400483E-1
8.340420929E1,4.127651855E-1,-6.652626485E-1,-1.055162809E0
8.341423729E1,2.636036279E-1,-5.646899546E-1,-8.718607843E-1
8.342426529E1,1.749064462E-1,-5.795378624E-1,-3.713332772E-1
8.343429229E1,-2.327228375E-3,-7.429736795E-1,-1.505658031E-2
8.344432029E1,-2.330807602E-1,-1.176134099E0,1.365646452E-1
8.345434729E1,-3.923479145E-1,-1.608144518E0,9.275905967E-2
8.346437529E1,-3.265570905E-1,-1.664520740E0,-5.154343987E-1
8.347440329E1,-2.931319573E-1,-1.230567584E0,-1.404692404E0
8.348443029E1,-8.835150160E-2,-8.084649067E-1,-2.101841893E0
8.349445829E1,3.587456106E-1,-5.759620707E-1,-2.826690227E0
8.350448629E1,6.973949989E-1,-3.360665269E-1,-3.766040744E0
8.351451329E1,8.787307511E-1,8.594025604E-2,-4.425990247E0
8.352454129E1,8.334097134E-1,3.654814569E-1,-4.919857190E0
8.353456929E1,7.114506821E-1,3.843652591E-1,-5.336009960E0
8.354459629E1,4.961051848E-1,3.423314530E-1,-5.363323474E0
8.355462429E1,2.884175666E-1,3.298415080E-1,-4.765864334E0
8.356465229E1,1.831565020E-1,3.200783390E-1,-4.027370353E0
8.357467929E1,1.465655766E-1,1.689213824E-1,-3.611893521E0
8.358470729E1,-3.367331095E-2,8.422475606E-3,-3.350683780E0
8.359473529E1,-3.878553160E-2,-4.414867088E-3,-3.094147718E0
8.360476229E1,5.584441781E-2,2.423377065E-1,-2.913828943E0
8.361479029E1,3.896444909E-1,6.018506180E-1,-2.790250964E0
8.362481729E1,5.778361765E-1,8.695638518E-1,-2.674280212E0
8.363484529E1,5.337456123E-1,1.017543066E0,-2.428056300E0
8.364487329E1,5.650138903E-1,1.094048620E0,-1.926331868E0
8.365490029E1,3.926414081E-1,1.246963908E0,-1.508339564E0
8.366492829E1,3.175188665E-1,1.284281569E0,-1.100238994E0
8.367495629E1,2.699198268E-1,1.148834034E0,-6.344655830E-1
8.368498329E1,-7.134889483E-2,9.058660709E-1,-2.128035665E-2
8.369501129E1,-1.222728076E-1,7.492632370E-1,7.089053160E-1
8.370503929E1,-3.596892782E-2,9.210582335E-1,1.357657401E0
8.371506629E1,2.535482807E-1,1.366202083E0,1.893716683E0
8.372509429E1,5.258618845E-1,1.817291236E0,2.102709035E0
8.373512229E1,7.035088476E-1,2.137837060E0,1.607918231E0
8.374514929E1,7.818999828E-1,2.233909152E0,8.517030931E-1
8.375517729E1,7.145256597E-1,2.255312592E0,4.031362832E-1
8.376520429E1,3.025091370E-1,2.079479509E0,9.194565350E-1
8.377523229E1,-4.364880703E-2,1.603332844E0,2.325908366E0
8.378526029E1,-8.620038405E-2,1.065657026E0,3.672737308E0
8.379528729E1,6.715892628E-2,7.326224267E-1,4.450756713E0
8.380531529E1,1.430168284E-1,5.052402167E-1,4.896989899E0
8.381534329E1,3.557959827E-1,5.534353801E-1,5.247667302E0
8.382537029E1,4.535990699E-1,8.661517822E-1,5.504980459E0
8.383539829E1,4.635112698E-1,9.799426918E-1,5.467737789E0
8.384542629E1,2.816499261E-1,4.862798160E-1,5.530182543E0
8.385545329E1,-3.267609025E-1,-1.410408349E-1,5.865204611E0
8.386548129E1,-1.144407400E0,-7.277177822E-1,6.103815449E0
8.387550829E1,-1.834563619E0,-1.363982919E0,5.903396285E0
8.388553629E1,-2.175763855E0,-2.033515424E0,4.619913738E0
8.389556429E1,-2.155925275E0,-2.265515984E0,2.614333388E0
8.390559129E1,-1.931560302E0,-1.847423546E0,9.116423160E-1
8.391561929E1,-1.645964163E0,-1.376359136E0,-4.471973920E-1
8.392564729E1,-1.336706096E0,-1.155548100E0,-1.528745762E0
8.393567429E1,-1.045920992E0,-9.739930768E-1,-2.050988658E0
8.394570229E1,-9.314664236E-1,-6.732060179E-1,-2.081119945E0
8.395573029E1,-8.290882556E-1,-5.204410771E-1,-2.098591425E0
8.396575729E1,-7.552102207E-1,-5.457696073E-1,-2.270899515E0
8.397578529E1,-8.010336073E-1,-6.429294276E-1,-2.289395428E0
8.398581229E1,-9.745771406E-1,-8.166690619E-1,-1.982320712E0
8.399584029E1,-1.220590772E0,-1.117817186E0,-1.362451533E0
8.400586829E1,-1.401393112E0,-1.419227997E0,-9.667786360E-1
8.401589529E1,-1.421813343E0,-1.507511159E0,-1.106461601E0
8.402592329E1,-1.229125514E0,-1.316967943E0,-1.437140357E0
8.403595129E1,-8.067812010E-1,-9.863236852E-1,-1.795000480E0
8.404597829E1,-2.749390036E-1,-6.460706981E-1,-2.150194858E0
8.405600629E1,1.350024153E-1,-3.402605885E-1,-2.319464149E0
8.406603429E1,5.809671412E-1,-5.127803475E-2,-2.384738372E0
8.407606129E1,9.912632668E-1,1.083038825E-1,-2.758246813E0
8.408608929E1,1.042455932E0,1.849896772E-1,-3.135081151E0
8.409611629E1,1.029020200E0,2.086092125E-1,-3.443811799E0
8.410614429E1,9.741754369E-1,1.380888681E-1,-3.610364474E0
8.411617229E1,8.473340535E-1,4.581556588E-2,-3.768666728E0
8.412619929E1,6.235472234E-1,-5.584207892E-2,-3.881743693E0
8.413622729E1,4.881865199E-1,-1.005741557E-1,-3.973814535E0
8.414625529E1,4.112758266E-1,-1.103783284E-1,-4.165341253E0
8.415628229E1,3.982489610E-1,-2.520646960E-2,-4.169089903E0
8.416630996E1,5.094176137E-1,2.078600380E-1,-4.100083403E0
8.417633796E1,5.785334569E-1,4.491458304E-1,-3.820334480E0
8.418636496E1,6.099737893E-1,5.891175020E-1,-3.226970730E0
8.419639296E1,6.305855168E-1,6.817191254E-1,-2.577676608E0
8.420641996E1,5.639145407E-1,8.109800135E-1,-1.905647342E0
8.421644796E1,4.469302473E-1,8.852712272E-1,-1.298567194E0
8.422647596E1,3.247186893E-1,7.217968185E-1,-5.794795364E-1
8.423650296E1,1.448728077E-2,6.013166942E-1,4.303310984E-1
8.424653096E1,-3.652683990E-1,4.605813763E-1,1.544080669E0
8.425655896E1,-6.870057392E-1,3.137626152E-1,2.471367211E0
8.426658596E1,-7.523095632E-1,1.696937996E-1,2.991262450E0
8.427661396E1,-3.634812706E-1,1.132879029E-1,3.202087319E0
8.428664096E1,1.854943650E-1,3.232196094E-1,3.361897570E0
8.429666896E1,4.911965203E-1,6.623812138E-1,3.607554302E0
8.430669696E1,6.223518332E-1,1.028754444E0,3.803489236E0
8.431672396E1,6.393447921E-1,1.181681499E0,3.614477406E0
8.432675196E1,4.663102223E-1,1.095755057E0,3.179542794E0
8.433677996E1,2.064204169E-1,9.333069809E-1,2.956901872E0
8.434680696E1,1.103042150E-1,7.291568550E-1,3.043466976E0
8.435683496E1,2.762681488E-2,5.216523278E-1,3.755580075E0
8.436686296E1,-9.484033953E-2,2.015710652E-1,4.933482372E0
8.437688996E1,-1.625975456E-1,-3.467629847E-1,5.798327082E0
8.438691796E1,-5.241534743E-1,-8.546890468E-1,6.081151641E0
8.439694496E1,-9.855113608E-1,-1.460108221E0,5.994964852E0
8.440697296E1,-1.298214168E0,-1.918480519E0,5.611829554E0
8.441700096E1,-1.251670478E0,-1.980925566E0,4.667745132E0
8.442702796E1,-8.289378360E-1,-1.731341844E0,3.301850173E0
8.443705596E1,-2.482926571E-1,-1.359941177E0,2.024804242E0
8.444708396E1,2.372831541E-1,-1.076587884E0,8.765672082E-1
8.445711096E1,6.299751406E-1,-8.613641551E-1,-2.263445485E-1
8.446713896E1,9.607318110E-1,-7.224597466E-1,-8.928844482E-1
8.447716696E1,1.134191729E0,-5.067068446E-1,-8.330381960E-1
8.448719396E1,1.272321089E0,-3.439428726E-1,-3.705158365E-1
8.449722196E1,1.195849887E0,-3.037362483E-1,-1.805573416E-1
8.450724896E1,1.071294985E0,-4.094993694E-1,-3.743451780E-1
8.451727696E1,8.685579845E-1,-6.139389324E-1,-8.154626352E-1
8.452730496E1,7.497981110E-1,-7.727023856E-1,-1.279401775E0
